"234" ,"Uzbekistan","samarqand","263947401","Qo'shrabot","8","0"
"234" ,"Uzbekistan","samarqand","263947403","Samarqand","8","0"
"234" ,"Uzbekistan","samarqand","263947405","Toyloq","8","0"
"234" ,"Uzbekistan","samarqand","263947407","Urgut","8","0"
"234" ,"Uzbekistan","samarqand","263947248","Usmon Yusupov","8","0"
"234" ,"Uzbekistan","surxondaryo","263947430","Angor","9","0"
"234" ,"Uzbekistan","surxondaryo","263947433","Bandixon","9","0"
"234" ,"Uzbekistan","surxondaryo","263947437","Boysun","9","0"
"234" ,"Uzbekistan","surxondaryo","263947439","Denov","9","0"
"234" ,"Uzbekistan","surxondaryo","263947441","Jarqo'rg'on","9","0"
"234" ,"Uzbekistan","surxondaryo","263947443","Muzrabot","9","0"
"234" ,"Uzbekistan","surxondaryo","263947445","Oltinsoy","9","0"
"234" ,"Uzbekistan","surxondaryo","263947448","Qiziriq","9","0"
"234" ,"Uzbekistan","surxondaryo","263947456","Qumqo'rg'on","9","0"
"234" ,"Uzbekistan","surxondaryo","263947458","Sariosiyo","9","0"
"234" ,"Uzbekistan","surxondaryo","263947460","Sherobod","9","0"
"234" ,"Uzbekistan","surxondaryo","263947462","Sho'rchi","9","0"
"234" ,"Uzbekistan","surxondaryo","263947464","Termiz","9","0"
"234" ,"Uzbekistan","surxondaryo","263947466","Uzun","9","0"
"234" ,"Uzbekistan","sirdaryo","263947409","Boyovut","10","0"
"234" ,"Uzbekistan","sirdaryo","263947411","Guliston","10","0"
"234" ,"Uzbekistan","sirdaryo","263947413","Mirzaobod","10","0"
"234" ,"Uzbekistan","sirdaryo","263947415","Oqoltin","10","0"
"234" ,"Uzbekistan","sirdaryo","263947417","Sayxunobod","10","0"
"234" ,"Uzbekistan","sirdaryo","263947426","Sirdaryo","10","0"
"234" ,"Uzbekistan","sirdaryo","263947428","Xovos","10","0"
"234" ,"Uzbekistan","toshkentregion","501056439","Angren","11","0"
"234" ,"Uzbekistan","toshkentregion","263947468","Bekobod","11","0"
"234" ,"Uzbekistan","toshkentregion","263947470","Bo'ka","11","0"
"234" ,"Uzbekistan","toshkentregion","263947472","Bo'stonliq","11","0"
"234" ,"Uzbekistan","toshkentregion","263947474","Chinoz","11","0"
"234" ,"Uzbekistan","toshkentregion","501067990","Chirchiq","11","0"
"234" ,"Uzbekistan","toshkentregion","263947503","Keles","11","0"
"234" ,"Uzbekistan","toshkentregion","263947479","Ohangaron","11","0"
"234" ,"Uzbekistan","toshkentregion","263947483","Oqqo'rg'on","11","0"
"234" ,"Uzbekistan","toshkentregion","263947477","O'rtachirchiq","11","0"
"234" ,"Uzbekistan","toshkentregion","263947485","Parkent","11","0"
"234" ,"Uzbekistan","toshkentregion","263947487","Piskent","11","0"
"234" ,"Uzbekistan","toshkentregion","263947489","Qibray","11","0"
"234" ,"Uzbekistan","toshkentregion","263947492","Quyichirchiq","11","0"
"234" ,"Uzbekistan","toshkentregion","263947329","Yangibozor","11","0"
"234" ,"Uzbekistan","toshkentregion","263947505","Yangiyo'l","11","0"
"234" ,"Uzbekistan","toshkentregion","263947507","Yuqorichirchiq","11","0"
"234" ,"Uzbekistan","toshkentregion","263947509","Zangiota","11","0"
"234" ,"Uzbekistan","toshkentregion","1113695725","Olmaliq","11","0"
"234" ,"Uzbekistan","fargona","263947071","Beshariq","12","0"
"234" ,"Uzbekistan","fargona","263947073","Bog'dod","12","0"
"234" ,"Uzbekistan","fargona","263947075","Buvayda","12","0"
"234" ,"Uzbekistan","fargona","503897289","Dang'ara","12","0"
"234" ,"Uzbekistan","fargona","263947079","Farg'ona","12","1"
"234" ,"Uzbekistan","fargona","263947081","Furqat","12","0"
"234" ,"Uzbekistan","fargona","263947086","Oltiariq","12","0"
"234" ,"Uzbekistan","fargona","263947088","Oxunboboev","12","0"
"234" ,"Uzbekistan","fargona","263947083","O'zbekiston","12","0"
"234" ,"Uzbekistan","fargona","503895913","Qo'qon","12","0"
"234" ,"Uzbekistan","fargona","263947096","Quva","12","0"
"234" ,"Uzbekistan","fargona","263947098","Rishton","12","0"
"234" ,"Uzbekistan","fargona","263947103","Toshloq","12","0"
"234" ,"Uzbekistan","fargona","263947108","Uchko'prik","12","0"
"234" ,"Uzbekistan","fargona","263947110","Yozyovon","12","0"
"234" ,"Uzbekistan","xorazim","263947253","Bog'ot","13","0"
"234" ,"Uzbekistan","xorazim","263947258","Gurlan","13","0"
"234" ,"Uzbekistan","xorazim","263947267","Hazorasp","13","1"
"234" ,"Uzbekistan","xorazim","263947277","Qo'shko'pir","13","1"
"234" ,"Uzbekistan","xorazim","263947287","Shovot","13","0"
"234" ,"Uzbekistan","xorazim","263947299","Urganch","13","0"
"234" ,"Uzbekistan","xorazim","263947311","Xiva","13","0"
"234" ,"Uzbekistan","xorazim","263947319","Xonqa","13","0"
"234" ,"Uzbekistan","xorazim","263947327","Yangiariq","13","0"
"234" ,"Uzbekistan","toshkent", "228171787", Bektemir, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Chilonzor, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Mirobod Tumani, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Mirzo Ulugbek, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Olmazor, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Sergeli tumani, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Shayxontohur, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Uchtepa tumani, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Yakkasaroy tumani, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Yangihayot tumani, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Yashnobod tuman, 14,0
"234" ,"Uzbekistan","toshkent", "228171787", Yunusobod, 14,0
